Fecha,Temporada,Jornada,Equipo1,Equipo2,Goles1,Goles2
03/11/1985,1985-1986,10,Cádiz,Las Palmas,1,0
03/11/1985,1985-1986,10,Celta de Vigo,Sevilla,1,2
03/11/1985,1985-1986,10,Español,Racing de Santander,2,0
03/11/1985,1985-1986,10,Sporting de Gijón,Athletic Club,1,0
03/11/1985,1985-1986,10,Valencia,Zaragoza,4,2
03/11/1985,1985-1986,10,Valladolid,Barcelona,2,2
09/11/1985,1985-1986,11,Barcelona,Real Madrid,2,0
10/11/1985,1985-1986,11,Athletic Club,Real Sociedad,2,0
10/11/1985,1985-1986,11,Atlético de Madrid,Valencia,5,0
10/11/1985,1985-1986,11,Cádiz,Valladolid,1,0
10/11/1985,1985-1986,11,Hércules,Celta de Vigo,5,2
10/11/1985,1985-1986,11,Las Palmas,Racing de Santander,1,0
10/11/1985,1985-1986,11,Osasuna,Betis,1,0
10/11/1985,1985-1986,11,Sevilla,Sporting de Gijón,0,0
10/11/1985,1985-1986,11,Zaragoza,Español,1,0
16/11/1985,1985-1986,12,Español,Atlético de Madrid,1,2
17/11/1985,1985-1986,12,Betis,Athletic Club,2,0
17/11/1985,1985-1986,12,Celta de Vigo,Barcelona,0,2
17/11/1985,1985-1986,12,Sporting de Gijón,Hércules,3,1
17/11/1985,1985-1986,12,Racing de Santander,Zaragoza,2,3
17/11/1985,1985-1986,12,Real Sociedad,Sevilla,1,0
17/11/1985,1985-1986,12,Real Madrid,Cádiz,3,1
17/11/1985,1985-1986,12,Valencia,Osasuna,1,1
17/11/1985,1985-1986,12,Valladolid,Las Palmas,4,2
23/11/1985,1985-1986,13,Athletic Club,Valencia,2,2
23/11/1985,1985-1986,13,Barcelona,Sporting de Gijón,2,0
23/11/1985,1985-1986,13,Las Palmas,Zaragoza,2,2
24/11/1985,1985-1986,13,Atlético de Madrid,Racing de Santander,2,0
24/11/1985,1985-1986,13,Cádiz,Celta de Vigo,1,0
24/11/1985,1985-1986,13,Hércules,Real Sociedad,2,0
24/11/1985,1985-1986,13,Osasuna,Español,2,0
24/11/1985,1985-1986,13,Sevilla,Betis,1,0
24/11/1985,1985-1986,13,Valladolid,Real Madrid,3,2
01/12/1985,1985-1986,14,Betis,Hércules,1,0
01/12/1985,1985-1986,14,Celta de Vigo,Valladolid,3,2
01/12/1985,1985-1986,14,Español,Athletic Club,1,0
01/12/1985,1985-1986,14,Sporting de Gijón,Cádiz,2,2
01/12/1985,1985-1986,14,Racing de Santander,Osasuna,1,0
01/12/1985,1985-1986,14,Real Sociedad,Barcelona,1,5
01/12/1985,1985-1986,14,Real Madrid,Las Palmas,5,1
01/12/1985,1985-1986,14,Valencia,Sevilla,0,1
01/12/1985,1985-1986,14,Zaragoza,Atlético de Madrid,0,0
07/12/1985,1985-1986,15,Athletic Club,Racing de Santander,3,0
07/12/1985,1985-1986,15,Real Madrid,Celta de Vigo,4,0
07/12/1985,1985-1986,15,Valladolid,Sporting de Gijón,0,1
08/12/1985,1985-1986,15,Barcelona,Betis,1,2
08/12/1985,1985-1986,15,Cádiz,Real Sociedad,3,0
08/12/1985,1985-1986,15,Hércules,Valencia,3,2
08/12/1985,1985-1986,15,Las Palmas,Atlético de Madrid,1,3
08/12/1985,1985-1986,15,Osasuna,Zaragoza,2,1
08/12/1985,1985-1986,15,Sevilla,Español,1,1
15/12/1985,1985-1986,16,Atlético de Madrid,Osasuna,1,0
15/12/1985,1985-1986,16,Betis,Cádiz,4,1
15/12/1985,1985-1986,16,Español,Hércules,4,1
15/12/1985,1985-1986,16,Sporting de Gijón,Real Madrid,0,2
15/12/1985,1985-1986,16,Las Palmas,Celta de Vigo,1,1
15/12/1985,1985-1986,16,Racing de Santander,Sevilla,1,0
15/12/1985,1985-1986,16,Real Sociedad,Valladolid,2,1
15/12/1985,1985-1986,16,Valencia,Barcelona,1,2
15/12/1985,1985-1986,16,Zaragoza,Athletic Club,0,1
22/12/1985,1985-1986,17,Athletic Club,Atlético de Madrid,1,1
22/12/1985,1985-1986,17,Barcelona,Español,0,0
22/12/1985,1985-1986,17,Cádiz,Valencia,2,3
22/12/1985,1985-1986,17,Celta de Vigo,Sporting de Gijón,1,1
22/12/1985,1985-1986,17,Hércules,Racing de Santander,1,0
22/12/1985,1985-1986,17,Osasuna,Las Palmas,0,1
22/12/1985,1985-1986,17,Real Madrid,Real Sociedad,1,0
22/12/1985,1985-1986,17,Sevilla,Zaragoza,0,0
22/12/1985,1985-1986,17,Valladolid,Betis,4,2
29/12/1985,1985-1986,18,Athletic Club,Osasuna,2,0
29/12/1985,1985-1986,18,Barcelona,Racing de Santander,2,0
29/12/1985,1985-1986,18,Cádiz,Español,0,0
29/12/1985,1985-1986,18,Celta de Vigo,Real Sociedad,1,3
29/12/1985,1985-1986,18,Sporting de Gijón,Las Palmas,1,0
29/12/1985,1985-1986,18,Hércules,Zaragoza,2,2
29/12/1985,1985-1986,18,Real Madrid,Betis,4,1
29/12/1985,1985-1986,18,Sevilla,Atlético de Madrid,2,1
29/12/1985,1985-1986,18,Valladolid,Valencia,3,3
04/01/1986,1985-1986,19,Las Palmas,Athletic Club,2,2
05/01/1986,1985-1986,19,Atlético de Madrid,Hércules,1,0
05/01/1986,1985-1986,19,Betis,Celta de Vigo,3,2
05/01/1986,1985-1986,19,Español,Valladolid,2,1
05/01/1986,1985-1986,19,Osasuna,Sevilla,0,0
05/01/1986,1985-1986,19,Racing de Santander,Cádiz,3,0
05/01/1986,1985-1986,19,Real Sociedad,Sporting de Gijón,2,1
05/01/1986,1985-1986,19,Valencia,Real Madrid,0,3
05/01/1986,1985-1986,19,Zaragoza,Barcelona,1,3
11/01/1986,1985-1986,20,Barcelona,Atlético de Madrid,2,1
12/01/1986,1985-1986,20,Cádiz,Zaragoza,1,3
12/01/1986,1985-1986,20,Celta de Vigo,Valencia,1,0
12/01/1986,1985-1986,20,Sporting de Gijón,Betis,0,0
12/01/1986,1985-1986,20,Hércules,Osasuna,1,1
12/01/1986,1985-1986,20,Real Sociedad,Las Palmas,6,0
12/01/1986,1985-1986,20,Real Madrid,Español,4,1
12/01/1986,1985-1986,20,Sevilla,Athletic Club,0,0
12/01/1986,1985-1986,20,Valladolid,Racing de Santander,1,0
18/01/1986,1985-1986,21,Valencia,Sporting de Gijón,1,1
19/01/1986,1985-1986,21,Athletic Club,Hércules,1,0
19/01/1986,1985-1986,21,Atlético de Madrid,Cádiz,2,1
19/01/1986,1985-1986,21,Betis,Real Sociedad,1,3
19/01/1986,1985-1986,21,Español,Celta de Vigo,1,0
19/01/1986,1985-1986,21,Las Palmas,Sevilla,2,5
19/01/1986,1985-1986,21,Osasuna,Barcelona,0,1
19/01/1986,1985-1986,21,Racing de Santander,Real Madrid,1,1
19/01/1986,1985-1986,21,Zaragoza,Valladolid,1,0
26/01/1986,1985-1986,22,Barcelona,Athletic Club,3,1
26/01/1986,1985-1986,22,Betis,Las Palmas,1,1
26/01/1986,1985-1986,22,Cádiz,Osasuna,2,0
26/01/1986,1985-1986,22,Celta de Vigo,Racing de Santander,1,2
26/01/1986,1985-1986,22,Sporting de Gijón,Español,1,1
26/01/1986,1985-1986,22,Hércules,Sevilla,2,1
26/01/1986,1985-1986,22,Real Sociedad,Valencia,6,0
26/01/1986,1985-1986,22,Real Madrid,Zaragoza,1,0
26/01/1986,1985-1986,22,Valladolid,Atlético de Madrid,2,1
01/02/1986,1985-1986,23,Español,Real Sociedad,2,2
01/02/1986,1985-1986,23,Las Palmas,Hércules,2,1
02/02/1986,1985-1986,23,Athletic Club,Cádiz,2,0
02/02/1986,1985-1986,23,Atlético de Madrid,Real Madrid,0,1
02/02/1986,1985-1986,23,Osasuna,Valladolid,2,1
02/02/1986,1985-1986,23,Sevilla,Barcelona,0,0
02/02/1986,1985-1986,23,Valencia,Betis,0,2
02/02/1986,1985-1986,23,Zaragoza,Celta de Vigo,6,0
26/02/1986,1985-1986,23,Racing de Santander,Sporting de Gijón,0,1
08/02/1986,1985-1986,24,Barcelona,Hércules,3,1
09/02/1986,1985-1986,24,Betis,Español,1,0
09/02/1986,1985-1986,24,Cádiz,Sevilla,0,4
09/02/1986,1985-1986,24,Celta de Vigo,Atlético de Madrid,0,1
09/02/1986,1985-1986,24,Sporting de Gijón,Zaragoza,2,2
09/02/1986,1985-1986,24,Real Sociedad,Racing de Santander,1,1
09/02/1986,1985-1986,24,Real Madrid,Osasuna,2,0
09/02/1986,1985-1986,24,Valencia,Las Palmas,1,1
09/02/1986,1985-1986,24,Valladolid,Athletic Club,0,1
16/02/1986,1985-1986,25,Athletic Club,Real Madrid,1,2
16/02/1986,1985-1986,25,Atlético de Madrid,Sporting de Gijón,1,1
16/02/1986,1985-1986,25,Español,Valencia,2,1
16/02/1986,1985-1986,25,Hércules,Cádiz,1,1
16/02/1986,1985-1986,25,Las Palmas,Barcelona,3,0
16/02/1986,1985-1986,25,Osasuna,Celta de Vigo,2,1
16/02/1986,1985-1986,25,Racing de Santander,Betis,1,1
16/02/1986,1985-1986,25,Sevilla,Valladolid,1,0
16/02/1986,1985-1986,25,Zaragoza,Real Sociedad,3,1
22/02/1986,1985-1986,26,Real Sociedad,Atlético de Madrid,2,3
23/02/1986,1985-1986,26,Betis,Zaragoza,0,1
23/02/1986,1985-1986,26,Cádiz,Barcelona,1,3
23/02/1986,1985-1986,26,Celta de Vigo,Athletic Club,0,1
23/02/1986,1985-1986,26,Español,Las Palmas,2,0
23/02/1986,1985-1986,26,Sporting de Gijón,Osasuna,1,2
23/02/1986,1985-1986,26,Real Madrid,Sevilla,2,1
23/02/1986,1985-1986,26,Valencia,Racing de Santander,0,1
23/02/1986,1985-1986,26,Valladolid,Hércules,3,1
01/03/1986,1985-1986,27,Barcelona,Valladolid,4,0
01/03/1986,1985-1986,27,Las Palmas,Cádiz,2,2
02/03/1986,1985-1986,27,Athletic Club,Sporting de Gijón,2,0
02/03/1986,1985-1986,27,Atlético de Madrid,Betis,2,1
02/03/1986,1985-1986,27,Hércules,Real Madrid,0,3
02/03/1986,1985-1986,27,Osasuna,Real Sociedad,1,2
02/03/1986,1985-1986,27,Racing de Santander,Español,2,2
02/03/1986,1985-1986,27,Sevilla,Celta de Vigo,2,1
02/03/1986,1985-1986,27,Zaragoza,Valencia,2,1
08/03/1986,1985-1986,28,Real Madrid,Barcelona,3,1
09/03/1986,1985-1986,28,Betis,Osasuna,1,0
09/03/1986,1985-1986,28,Celta de Vigo,Hércules,1,2
09/03/1986,1985-1986,28,Español,Zaragoza,1,2
09/03/1986,1985-1986,28,Sporting de Gijón,Sevilla,2,1
09/03/1986,1985-1986,28,Racing de Santander,Las Palmas,0,0
09/03/1986,1985-1986,28,Real Sociedad,Athletic Club,1,0
09/03/1986,1985-1986,28,Valencia,Atlético de Madrid,1,1
09/03/1986,1985-1986,28,Valladolid,Cádiz,3,0
15/03/1986,1985-1986,29,Athletic Club,Betis,2,1
15/03/1986,1985-1986,29,Barcelona,Celta de Vigo,1,1
15/03/1986,1985-1986,29,Las Palmas,Valladolid,1,0
16/03/1986,1985-1986,29,Atlético de Madrid,Español,2,0
16/03/1986,1985-1986,29,Cádiz,Real Madrid,1,3
16/03/1986,1985-1986,29,Hércules,Sporting de Gijón,0,1
16/03/1986,1985-1986,29,Osasuna,Valencia,2,0
16/03/1986,1985-1986,29,Sevilla,Real Sociedad,3,1
16/03/1986,1985-1986,29,Zaragoza,Racing de Santander,1,0
22/03/1986,1985-1986,30,Español,Osasuna,0,1
23/03/1986,1985-1986,30,Betis,Sevilla,1,0
23/03/1986,1985-1986,30,Celta de Vigo,Cádiz,1,2
23/03/1986,1985-1986,30,Sporting de Gijón,Barcelona,1,1
23/03/1986,1985-1986,30,Racing de Santander,Atlético de Madrid,2,0
23/03/1986,1985-1986,30,Real Sociedad,Hércules,6,0
23/03/1986,1985-1986,30,Real Madrid,Valladolid,2,1
23/03/1986,1985-1986,30,Valencia,Athletic Club,1,2
23/03/1986,1985-1986,30,Zaragoza,Las Palmas,4,0
29/03/1986,1985-1986,31,Atlético de Madrid,Zaragoza,0,2
29/03/1986,1985-1986,31,Barcelona,Real Sociedad,2,3
29/03/1986,1985-1986,31,Las Palmas,Real Madrid,4,3
30/03/1986,1985-1986,31,Athletic Club,Español,1,0
30/03/1986,1985-1986,31,Cádiz,Sporting de Gijón,0,0
30/03/1986,1985-1986,31,Hércules,Betis,2,3
30/03/1986,1985-1986,31,Osasuna,Racing de Santander,1,1
30/03/1986,1985-1986,31,Sevilla,Valencia,0,2
30/03/1986,1985-1986,31,Valladolid,Celta de Vigo,4,0
05/04/1986,1985-1986,32,Racing de Santander,Athletic Club,0,0
06/04/1986,1985-1986,32,Atlético de Madrid,Las Palmas,1,0
06/04/1986,1985-1986,32,Betis,Barcelona,1,1
06/04/1986,1985-1986,32,Celta de Vigo,Real Madrid,1,5
06/04/1986,1985-1986,32,Español,Sevilla,4,2
06/04/1986,1985-1986,32,Sporting de Gijón,Valladolid,3,0
06/04/1986,1985-1986,32,Real Sociedad,Cádiz,4,0
06/04/1986,1985-1986,32,Valencia,Hércules,3,1
06/04/1986,1985-1986,32,Zaragoza,Osasuna,1,1
12/04/1986,1985-1986,33,Barcelona,Valencia,3,0
12/04/1986,1985-1986,33,Real Madrid,Sporting de Gijón,2,1
13/04/1986,1985-1986,33,Athletic Club,Zaragoza,1,1
13/04/1986,1985-1986,33,Cádiz,Betis,0,0
13/04/1986,1985-1986,33,Celta de Vigo,Las Palmas,4,0
13/04/1986,1985-1986,33,Hércules,Español,1,1
13/04/1986,1985-1986,33,Osasuna,Atlético de Madrid,1,1
13/04/1986,1985-1986,33,Sevilla,Racing de Santander,0,1
13/04/1986,1985-1986,33,Valladolid,Real Sociedad,4,1
30/08/1986,1986-1987,1,Barcelona,Racing de Santander,2,0
30/08/1986,1986-1987,1,Sporting de Gijón,Athletic Club,2,0
30/08/1986,1986-1987,1,Las Palmas,Valladolid,2,0
31/08/1986,1986-1987,1,Atlético de Madrid,Español,1,1
31/08/1986,1986-1987,1,Betis,Sabadell,1,0
31/08/1986,1986-1987,1,Murcia,Real Madrid,1,3
31/08/1986,1986-1987,1,Osasuna,Mallorca,0,0
31/08/1986,1986-1987,1,Real Sociedad,Cádiz,4,0
31/08/1986,1986-1987,1,Zaragoza,Sevilla,2,0
06/09/1986,1986-1987,2,Athletic Club,Zaragoza,1,0
06/09/1986,1986-1987,2,Español,Murcia,2,0
06/09/1986,1986-1987,2,Mallorca,Barcelona,1,1
07/09/1986,1986-1987,2,Cádiz,Osasuna,0,0
07/09/1986,1986-1987,2,Racing de Santander,Atlético de Madrid,1,1
07/09/1986,1986-1987,2,Real Madrid,Las Palmas,1,1
07/09/1986,1986-1987,2,Sabadell,Real Sociedad,2,2
07/09/1986,1986-1987,2,Sevilla,Betis,1,2
07/09/1986,1986-1987,2,Valladolid,Sporting de Gijón,2,0
10/09/1986,1986-1987,3,Atlético de Madrid,Murcia,2,0
10/09/1986,1986-1987,3,Barcelona,Cádiz,2,0
10/09/1986,1986-1987,3,Betis,Athletic Club,0,0
10/09/1986,1986-1987,3,Sporting de Gijón,Real Madrid,2,2
10/09/1986,1986-1987,3,Las Palmas,Español,3,2
10/09/1986,1986-1987,3,Osasuna,Sabadell,1,1
10/09/1986,1986-1987,3,Racing de Santander,Mallorca,1,2
10/09/1986,1986-1987,3,Real Sociedad,Sevilla,0,2
10/09/1986,1986-1987,3,Zaragoza,Valladolid,0,0
13/09/1986,1986-1987,4,Real Madrid,Zaragoza,3,1
13/09/1986,1986-1987,4,Sabadell,Barcelona,1,1
14/09/1986,1986-1987,4,Athletic Club,Real Sociedad,1,1
14/09/1986,1986-1987,4,Cádiz,Racing de Santander,3,0
14/09/1986,1986-1987,4,Español,Sporting de Gijón,0,0
14/09/1986,1986-1987,4,Mallorca,Atlético de Madrid,4,3
14/09/1986,1986-1987,4,Murcia,Las Palmas,1,0
14/09/1986,1986-1987,4,Sevilla,Osasuna,1,1
14/09/1986,1986-1987,4,Valladolid,Betis,2,1
21/09/1986,1986-1987,5,Atlético de Madrid,Las Palmas,1,1
21/09/1986,1986-1987,5,Barcelona,Sevilla,1,0
21/09/1986,1986-1987,5,Betis,Real Madrid,2,6
21/09/1986,1986-1987,5,Sporting de Gijón,Murcia,4,1
21/09/1986,1986-1987,5,Mallorca,Cádiz,0,1
21/09/1986,1986-1987,5,Osasuna,Athletic Club,0,1
21/09/1986,1986-1987,5,Racing de Santander,Sabadell,3,0
21/09/1986,1986-1987,5,Real Sociedad,Valladolid,1,2
21/09/1986,1986-1987,5,Zaragoza,Español,0,0
27/09/1986,1986-1987,6,Athletic Club,Barcelona,2,2
27/09/1986,1986-1987,6,Las Palmas,Sporting de Gijón,3,4
27/09/1986,1986-1987,6,Real Madrid,Real Sociedad,1,0
28/09/1986,1986-1987,6,Cádiz,Atlético de Madrid,0,1
28/09/1986,1986-1987,6,Español,Betis,3,1
28/09/1986,1986-1987,6,Murcia,Zaragoza,1,2
28/09/1986,1986-1987,6,Sabadell,Mallorca,1,3
28/09/1986,1986-1987,6,Sevilla,Racing de Santander,2,0
28/09/1986,1986-1987,6,Valladolid,Osasuna,1,1
04/10/1986,1986-1987,7,Barcelona,Valladolid,3,0
04/10/1986,1986-1987,7,Real Sociedad,Español,3,3
05/10/1986,1986-1987,7,Atlético de Madrid,Sporting de Gijón,1,0
05/10/1986,1986-1987,7,Betis,Murcia,3,1
05/10/1986,1986-1987,7,Cádiz,Sabadell,3,1
05/10/1986,1986-1987,7,Mallorca,Sevilla,1,1
05/10/1986,1986-1987,7,Osasuna,Real Madrid,1,0
05/10/1986,1986-1987,7,Racing de Santander,Athletic Club,2,1
05/10/1986,1986-1987,7,Zaragoza,Las Palmas,2,1
08/10/1986,1986-1987,8,Athletic Club,Mallorca,2,1
08/10/1986,1986-1987,8,Español,Osasuna,1,0
08/10/1986,1986-1987,8,Sporting de Gijón,Zaragoza,1,0
08/10/1986,1986-1987,8,Las Palmas,Betis,0,0
08/10/1986,1986-1987,8,Murcia,Real Sociedad,1,2
08/10/1986,1986-1987,8,Real Madrid,Barcelona,1,1
08/10/1986,1986-1987,8,Sabadell,Atlético de Madrid,0,2
08/10/1986,1986-1987,8,Sevilla,Cádiz,0,0
08/10/1986,1986-1987,8,Valladolid,Racing de Santander,2,0
12/10/1986,1986-1987,9,Atlético de Madrid,Zaragoza,2,1
12/10/1986,1986-1987,9,Barcelona,Español,1,0
12/10/1986,1986-1987,9,Betis,Sporting de Gijón,1,0
12/10/1986,1986-1987,9,Cádiz,Athletic Club,1,0
12/10/1986,1986-1987,9,Mallorca,Valladolid,3,2
12/10/1986,1986-1987,9,Osasuna,Murcia,0,0
12/10/1986,1986-1987,9,Racing de Santander,Real Madrid,0,0
12/10/1986,1986-1987,9,Real Sociedad,Las Palmas,2,1
12/10/1986,1986-1987,9,Sabadell,Sevilla,2,2
18/10/1986,1986-1987,10,Athletic Club,Sabadell,4,2
18/10/1986,1986-1987,10,Las Palmas,Osasuna,2,0
18/10/1986,1986-1987,10,Real Madrid,Mallorca,3,0
18/10/1986,1986-1987,10,Zaragoza,Betis,2,3
19/10/1986,1986-1987,10,Español,Racing de Santander,2,0
19/10/1986,1986-1987,10,Sporting de Gijón,Real Sociedad,0,1
19/10/1986,1986-1987,10,Murcia,Barcelona,1,0
19/10/1986,1986-1987,10,Sevilla,Atlético de Madrid,3,0
19/10/1986,1986-1987,10,Valladolid,Cádiz,1,1
26/10/1986,1986-1987,11,Atlético de Madrid,Betis,1,1
26/10/1986,1986-1987,11,Barcelona,Las Palmas,4,0
26/10/1986,1986-1987,11,Cádiz,Real Madrid,0,0
26/10/1986,1986-1987,11,Mallorca,Español,1,1
26/10/1986,1986-1987,11,Osasuna,Sporting de Gijón,0,2
26/10/1986,1986-1987,11,Racing de Santander,Murcia,1,1
26/10/1986,1986-1987,11,Real Sociedad,Zaragoza,1,0
26/10/1986,1986-1987,11,Sabadell,Valladolid,1,0
26/10/1986,1986-1987,11,Sevilla,Athletic Club,3,1
01/11/1986,1986-1987,12,Athletic Club,Atlético de Madrid,3,0
01/11/1986,1986-1987,12,Real Madrid,Sabadell,4,0
02/11/1986,1986-1987,12,Betis,Real Sociedad,1,0
02/11/1986,1986-1987,12,Español,Cádiz,1,0
02/11/1986,1986-1987,12,Sporting de Gijón,Barcelona,0,0
02/11/1986,1986-1987,12,Las Palmas,Racing de Santander,3,2
02/11/1986,1986-1987,12,Murcia,Mallorca,2,0
02/11/1986,1986-1987,12,Valladolid,Sevilla,1,0
02/11/1986,1986-1987,12,Zaragoza,Osasuna,1,0
08/11/1986,1986-1987,13,Athletic Club,Valladolid,1,0
08/11/1986,1986-1987,13,Atlético de Madrid,Real Sociedad,1,0
08/11/1986,1986-1987,13,Barcelona,Zaragoza,0,0
08/11/1986,1986-1987,13,Cádiz,Murcia,0,1
08/11/1986,1986-1987,13,Mallorca,Las Palmas,4,0
08/11/1986,1986-1987,13,Osasuna,Betis,2,1
08/11/1986,1986-1987,13,Racing de Santander,Sporting de Gijón,1,2
08/11/1986,1986-1987,13,Sabadell,Español,1,1
08/11/1986,1986-1987,13,Sevilla,Real Madrid,0,1
15/11/1986,1986-1987,14,Las Palmas,Cádiz,5,0
16/11/1986,1986-1987,14,Betis,Barcelona,0,1
16/11/1986,1986-1987,14,Español,Sevilla,5,1
16/11/1986,1986-1987,14,Sporting de Gijón,Mallorca,2,2
16/11/1986,1986-1987,14,Murcia,Sabadell,2,0
16/11/1986,1986-1987,14,Real Sociedad,Osasuna,2,0
16/11/1986,1986-1987,14,Real Madrid,Athletic Club,2,4
16/11/1986,1986-1987,14,Valladolid,Atlético de Madrid,0,0
16/11/1986,1986-1987,14,Zaragoza,Racing de Santander,4,1
22/11/1986,1986-1987,15,Athletic Club,Español,2,1
22/11/1986,1986-1987,15,Barcelona,Real Sociedad,1,0
23/11/1986,1986-1987,15,Atlético de Madrid,Osasuna,1,0
23/11/1986,1986-1987,15,Cádiz,Sporting de Gijón,2,0
23/11/1986,1986-1987,15,Mallorca,Zaragoza,2,0
23/11/1986,1986-1987,15,Racing de Santander,Betis,2,0
23/11/1986,1986-1987,15,Sabadell,Las Palmas,1,0
23/11/1986,1986-1987,15,Sevilla,Murcia,4,0
23/11/1986,1986-1987,15,Valladolid,Real Madrid,1,1
06/12/1986,1986-1987,16,Betis,Mallorca,1,0
06/12/1986,1986-1987,16,Las Palmas,Sevilla,2,1
06/12/1986,1986-1987,16,Osasuna,Barcelona,0,2
07/12/1986,1986-1987,16,Atlético de Madrid,Real Madrid,1,1
07/12/1986,1986-1987,16,Español,Valladolid,1,0
07/12/1986,1986-1987,16,Sporting de Gijón,Sabadell,2,1
07/12/1986,1986-1987,16,Murcia,Athletic Club,2,0
07/12/1986,1986-1987,16,Real Sociedad,Racing de Santander,1,1
07/12/1986,1986-1987,16,Zaragoza,Cádiz,1,0
13/12/1986,1986-1987,17,Athletic Club,Las Palmas,3,0
13/12/1986,1986-1987,17,Mallorca,Real Sociedad,1,0
14/12/1986,1986-1987,17,Barcelona,Atlético de Madrid,1,1
14/12/1986,1986-1987,17,Cádiz,Betis,1,1
14/12/1986,1986-1987,17,Racing de Santander,Osasuna,1,1
14/12/1986,1986-1987,17,Real Madrid,Español,1,0
14/12/1986,1986-1987,17,Sabadell,Zaragoza,1,0
14/12/1986,1986-1987,17,Sevilla,Sporting de Gijón,3,0
14/12/1986,1986-1987,17,Valladolid,Murcia,4,0
17/12/1986,1986-1987,18,Athletic Club,Sporting de Gijón,0,0
17/12/1986,1986-1987,18,Cádiz,Real Sociedad,1,0
17/12/1986,1986-1987,18,Español,Atlético de Madrid,2,1
17/12/1986,1986-1987,18,Mallorca,Osasuna,0,0
17/12/1986,1986-1987,18,Racing de Santander,Barcelona,0,0
17/12/1986,1986-1987,18,Real Madrid,Murcia,1,0
17/12/1986,1986-1987,18,Sabadell,Betis,1,1
17/12/1986,1986-1987,18,Sevilla,Zaragoza,3,0
17/12/1986,1986-1987,18,Valladolid,Las Palmas,2,1
20/12/1986,1986-1987,19,Real Sociedad,Sabadell,4,1
21/12/1986,1986-1987,19,Atlético de Madrid,Racing de Santander,0,1
21/12/1986,1986-1987,19,Barcelona,Mallorca,3,1
21/12/1986,1986-1987,19,Betis,Sevilla,0,0
21/12/1986,1986-1987,19,Sporting de Gijón,Valladolid,3,1
21/12/1986,1986-1987,19,Las Palmas,Real Madrid,0,1
21/12/1986,1986-1987,19,Murcia,Español,1,4
21/12/1986,1986-1987,19,Osasuna,Cádiz,3,0
21/12/1986,1986-1987,19,Zaragoza,Athletic Club,0,0
27/12/1986,1986-1987,20,Sevilla,Real Sociedad,1,1
28/12/1986,1986-1987,20,Athletic Club,Betis,0,0
28/12/1986,1986-1987,20,Cádiz,Barcelona,0,1
28/12/1986,1986-1987,20,Español,Las Palmas,3,1
28/12/1986,1986-1987,20,Mallorca,Racing de Santander,3,1
28/12/1986,1986-1987,20,Murcia,Atlético de Madrid,2,1
28/12/1986,1986-1987,20,Real Madrid,Sporting de Gijón,2,2
28/12/1986,1986-1987,20,Sabadell,Osasuna,3,1
28/12/1986,1986-1987,20,Valladolid,Zaragoza,1,1
03/01/1987,1986-1987,21,Sporting de Gijón,Español,0,1
03/01/1987,1986-1987,21,Las Palmas,Murcia,1,1
04/01/1987,1986-1987,21,Atlético de Madrid,Mallorca,3,1
04/01/1987,1986-1987,21,Barcelona,Sabadell,3,1
04/01/1987,1986-1987,21,Betis,Valladolid,2,1
04/01/1987,1986-1987,21,Osasuna,Sevilla,1,1
04/01/1987,1986-1987,21,Racing de Santander,Cádiz,2,1
04/01/1987,1986-1987,21,Real Sociedad,Athletic Club,2,1
04/01/1987,1986-1987,21,Zaragoza,Real Madrid,2,2
10/01/1987,1986-1987,22,Athletic Club,Osasuna,4,1
10/01/1987,1986-1987,22,Las Palmas,Atlético de Madrid,2,1
11/01/1987,1986-1987,22,Cádiz,Mallorca,1,0
11/01/1987,1986-1987,22,Español,Zaragoza,2,0
11/01/1987,1986-1987,22,Murcia,Sporting de Gijón,2,0
11/01/1987,1986-1987,22,Real Madrid,Betis,3,0
11/01/1987,1986-1987,22,Sabadell,Racing de Santander,1,1
11/01/1987,1986-1987,22,Sevilla,Barcelona,0,0
11/01/1987,1986-1987,22,Valladolid,Real Sociedad,1,0
17/01/1987,1986-1987,23,Barcelona,Athletic Club,4,1
18/01/1987,1986-1987,23,Atlético de Madrid,Cádiz,2,0
18/01/1987,1986-1987,23,Betis,Español,2,0
18/01/1987,1986-1987,23,Sporting de Gijón,Las Palmas,1,2
18/01/1987,1986-1987,23,Mallorca,Sabadell,1,0
18/01/1987,1986-1987,23,Racing de Santander,Sevilla,2,0
18/01/1987,1986-1987,23,Real Sociedad,Real Madrid,0,2
18/01/1987,1986-1987,23,Zaragoza,Murcia,0,0
04/02/1987,1986-1987,23,Osasuna,Valladolid,1,0
24/01/1987,1986-1987,24,Las Palmas,Zaragoza,1,1
25/01/1987,1986-1987,24,Athletic Club,Racing de Santander,1,2
25/01/1987,1986-1987,24,Español,Real Sociedad,2,2
25/01/1987,1986-1987,24,Sporting de Gijón,Atlético de Madrid,1,1
25/01/1987,1986-1987,24,Murcia,Betis,3,0
25/01/1987,1986-1987,24,Real Madrid,Osasuna,2,1
25/01/1987,1986-1987,24,Sabadell,Cádiz,1,0
25/01/1987,1986-1987,24,Sevilla,Mallorca,2,1
25/01/1987,1986-1987,24,Valladolid,Barcelona,0,0
31/01/1987,1986-1987,25,Barcelona,Real Madrid,3,2
01/02/1987,1986-1987,25,Atlético de Madrid,Sabadell,1,1
01/02/1987,1986-1987,25,Betis,Las Palmas,3,1
01/02/1987,1986-1987,25,Cádiz,Sevilla,2,0
